"ORIG_ID,N,10,0","ONG,N,10,0","UMS,N,10,0","ONGSLA,N,10,0","ONGDOD,N,10,0","ONGZKHGEW,N,10,0","ONGOVGGEW,N,10,0","ONGERNST,N,10,0","BST,N,10,0","VWD,N,10,0","BSTSLA,N,10,0","BSTDODSLA,N,10,0","BSTZKHGEW,N,10,0","BSTOVGGEW,N,10,0","BSTERNST,N,10,0","PASSLA,N,10,0","PASDODSLA,N,10,0","PASZKHGEW,N,10,0","PASOVGGEW,N,10,0","PASERNST,N,10,0","SLA,N,10,0","DODSLA,N,10,0","ZKHGEW,N,10,0","OVGGEW,N,10,0","ERNST,N,10,0","WEGING,N,10,0","XCOR,N,20,5","YCOR,N,20,5","KRAA_,C,1"
7513,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124957,739","502500,261","N"
7514,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"124969,437","501806,058","N"
7515,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125152,31963548","480640,949770241","N"
7516,3,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125161,860339307","480643,696204446","N"
7517,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125373,337889948","480569,800982813","N"
7518,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125049,4125","480567,957","N"
7519,2,1,1,0,1,0,1,4,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125116,757","481302,528","N"
7520,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125277,251276899","481009,709526289","N"
7521,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125408,8575","481128,678","N"
7522,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125488,003","481748,995","N"
7523,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125331,474","482779,367","N"
7524,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125257,11","483157,541","N"
7525,3,2,1,0,0,1,0,6,1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"125150,5","483841,5","N"
7526,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125202,"483830,5","N"
7527,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"125235,255","483797,745","N"
7528,2,0,2,0,0,2,0,5,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0,"125318,793","483717,165","N"
7529,3,2,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125042,760961541","483475,719080868","N"
7530,4,4,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125131,980062699","483518,149868163","N"
7531,9,7,2,0,0,2,0,15,9,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"125297,314777228","483635,530272277","N"
7532,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125467,861855253","483875,762084047","N"
7533,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125352,862103448","483873,083758621","N"
7534,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125445,964","483907,482","N"
7535,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,125034,484998,"N"
7536,4,3,1,0,0,1,0,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125153,44","486476,24","N"
7537,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125133,486470,"N"
7538,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125239,334303928","486444,536392243","N"
7539,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125031,34344654","486562,276092243","N"
7540,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125082,"486514,5","N"
7541,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125085,512688571","489204,374183675","N"
7542,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125472,83447597","489603,342429182","N"
7543,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125164,571701272","490290,841671317","N"
7544,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125470,938","489974,482","N"
7545,2,1,1,0,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"126020,766","493404,629","N"
7546,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125254,101","492826,816","N"
7547,2,0,2,0,1,1,1,3,1,3,0,1,2,1,0,0,0,0,0,3,0,1,2,1,0,"125264,244","492636,117","N"
7548,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125530,48379562","492778,292437956","N"
7549,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110434,485","500053,834","N"
7550,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110254,482612965","506687,179887066","N"
7551,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110818,837051842","511742,943601582","N"
7552,4,2,2,0,0,2,0,7,1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"110184,898","514308,071","N"
7553,5,2,3,0,1,2,1,10,4,4,0,1,3,1,0,0,0,0,0,4,0,1,3,1,0,"110504,371","514726,213","N"
7554,2,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"110027,086","516503,976","N"
7555,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110226,477656473","517204,342950426","N"
7556,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110503,8365","517034,6795","N"
7557,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110472,368004949","517635,794997227","N"
7558,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110475,68106765","517671,815964629","N"
7559,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111139,211868666","521990,238905036","N"
7560,4,4,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111436,763924783","521459,480945034","N"
7561,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112007,"520584,782","N"
7562,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110318,27","526135,876","N"
7563,2,1,1,0,1,0,1,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"110626,274","541335,181","N"
7564,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110318,87659747","546736,913599212","N"
7565,4,1,3,0,2,1,2,8,0,4,0,2,2,2,0,0,0,0,0,4,0,2,2,2,0,"110070,962872619","547401,337707988","N"
7566,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"112433,84453472","470364,732682483","N"
7567,2,1,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"111088,409","476831,81","N"
7568,1,0,1,0,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"110805,764","477116,399","N"
7569,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110681,358959454","478863,693036175","N"
7570,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110815,648","479014,229","N"
7571,2,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110930,332190345","479169,402884138","N"
7572,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111085,358758621","479426,837103448","N"
7573,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111273,501533066","479887,217789697","N"
7574,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111422,208814304","480262,915075282","N"
7575,1,0,1,0,0,1,0,3,1,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,"111498,222867925","480454,780037736","N"
7576,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111525,862183486","480548,873944954","N"
7577,3,2,1,0,0,1,0,16,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"111709,448063934","481019,883973571","N"
7578,2,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111709,474453937","481019,947812349","N"
7579,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111968,539644978","481434,484297461","N"
7580,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"112035,843","481508,843","N"
7581,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110943,333022288","485306,087953462","N"
7582,2,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111105,351442881","485493,583868635","N"
7583,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124656,106611215","502219,741824947","N"
7584,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125002,551","502590,615","N"
7585,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124936,694827228","504332,294125129","N"
7586,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125266,255030665","504677,269988971","N"
7587,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125122,924052366","505243,370916602","N"
7588,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124523,88796344","511361,388014239","N"
7589,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124798,56919854","516469,64620219","N"
7591,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124726,07","525730,404","N"
7592,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124819,446493424","525729,69004384","N"
7593,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"124800,427562044","543740,57420438","N"
7595,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124866,740466539","545711,030544295","N"
7596,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125379,635783322","476989,530780287","N"
7597,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125108,805901011","477382,233188128","N"
7598,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124959,433185417","477508,152733897","N"
7599,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124784,211","477588,293","N"
7600,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124585,097135035","477620,669750022","N"
7601,5,4,1,0,1,0,1,8,5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125291,682931034","477465,073172414","N"
7602,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125291,442931034","477464,977172414","N"
7603,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125368,234582682","477538,984887454","N"
7604,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124860,613899939","478164,820945422","N"
7605,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125270,160282528","479319,391487691","N"
7606,2,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125432,991252901","479428,928538627","N"
7607,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125519,984231045","479476,613578499","N"
7608,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125869,108059808","479669,668892137","N"
7609,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125527,935743119","479459,888477064","N"
7610,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125201,664424154","479239,674938782","N"
7611,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125126,998223338","479099,920593205","N"
7612,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125466,279","479023,302","N"
7614,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125224,1665","480910,627","N"
7615,4,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125282,118747485","480788,403041102","N"
7616,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125253,386281348","480864,164661986","N"
7617,1,0,1,0,1,0,1,3,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,"125627,152","492807,112","N"
7618,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125339,35","493499,811","N"
7619,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125349,519008262","493935,899999863","N"
7620,2,0,2,0,1,1,1,5,0,3,0,1,2,1,0,0,0,0,0,3,0,1,2,1,0,"125345,181","494597,499","N"
7621,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125364,893","492996,32","N"
7622,2,1,1,0,0,1,0,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125337,494615385","493097,526923077","N"
7623,6,4,2,0,1,1,1,9,2,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,"125303,195","494477,664","N"
7624,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125246,81","495493,16","N"
7625,1,0,1,0,1,0,1,2,0,1,0,1,0,1,1,0,1,0,1,2,0,2,0,2,0,"125279,803933425","495193,34499252","N"
7626,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125290,763","495091,376","N"
7627,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125312,727","494896,044","N"
7628,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125514,797","497538,865","N"
7629,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125333,173","497263,198","N"
7630,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125254,012","499918,553","N"
7631,2,0,2,0,1,1,1,4,0,2,0,1,1,1,1,0,1,0,1,3,0,2,1,2,0,"125414,134","499807,201","N"
7632,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,"125662,195","499923,621","N"
7633,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125486,88","500835,432","N"
7634,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125427,891523961","501458,581357029","N"
7635,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125144,696","501172,096","N"
7636,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125200,5",501745,"N"
7637,2,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125342,656","502249,51","N"
7638,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125052,509","502132,569","N"
7639,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125446,582","502396,759","N"
7640,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125106,5","502581,5","N"
7641,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125039,5",502543,"N"
7642,3,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125356,494","502455,14","N"
7643,1,0,1,0,1,0,1,2,0,2,0,1,1,1,1,0,0,1,0,3,0,1,2,1,0,"125641,385","502661,366","N"
7644,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125273,5",502546,"N"
7645,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125251,944","502539,267","N"
7646,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125258,343347854","505179,257871465","N"
7647,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125399,191349646","505555,89386804","N"
7648,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125469,974311064","505743,442882601","N"
7649,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125504,787090803","505835,335964763","N"
7650,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125540,297622185","505927,298144829","N"
7651,4,3,1,0,0,1,0,8,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,"125443,978635619","480647,139271084","N"
7652,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125178,629","481088,239","N"
7653,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125267,522210002","481020,266610502","N"
7654,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125237,061","482125,389","N"
7656,12,12,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125218,902281879","483572,231597315","N"
7657,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125432,163939372","483783,83504732","N"
7658,4,4,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125535,755392818","483954,72777233","N"
7659,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125417,551169761","483794,619883289","N"
7660,4,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125517,952737517","483962,610148815","N"
7661,4,2,2,0,0,2,0,7,1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"124996,997737056","485541,365140347","N"
7663,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125271,"489261,5","N"
7664,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125384,698483921","489753,645495954","N"
7665,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125351,98","492683,556","N"
7666,2,1,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125443,211","492724,733","N"
7667,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125346,177","492693,504","N"
7668,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125357,307","492998,329","N"
7669,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125396,737650993","492904,871307302","N"
7670,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125337,108","493298,278","N"
7671,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125337,704","493399,04","N"
7672,3,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125342,028","493600,569","N"
7673,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125347,055","493799,574","N"
7674,1,0,1,0,1,0,1,1,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125359,735","494398,531","N"
7675,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125236,493","495592,074","N"
7676,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125257,959","495394,962","N"
7677,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125302,317","494988,145","N"
7678,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125323,095","494796,507","N"
7680,3,2,1,0,0,1,0,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"125266,111","497294,517","N"
7681,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"125058,923","498234,183","N"
7682,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125418,237","499801,084","N"
7683,10,6,4,0,2,2,2,18,3,3,0,2,1,2,2,0,0,2,0,5,0,2,3,2,0,"125115,203","498553,331","N"
7684,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125226,469879712","500710,467976193","N"
7685,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110630,327896971","485965,243675051","N"
7686,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,110867,487911,"N"
7687,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111007,406054054","488906,932324324","N"
7688,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111014,075945946","488905,820675676","N"
7689,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111213,89501322","488868,922070699","N"
7690,2,1,1,0,1,0,1,2,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"111647,796901138","488681,348706159","N"
7691,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111004,093657661","497469,570243245","N"
7692,1,0,1,0,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"110568,79526046","502214,700298578","N"
7693,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110194,470220882","502547,234247222","N"
7694,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110963,8113201","508885,606234007","N"
7695,2,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"110767,384030999","513496,343980308","N"
7696,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110968,991890038","513715,620138149","N"
7697,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111203,352195122","514264,281756098","N"
7698,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110716,477016337","513409,397991717","N"
7699,2,0,2,0,1,1,1,4,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,"110748,363718643","514951,281096454","N"
7700,5,3,2,0,1,1,1,13,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,"110758,799203814","514659,75325007","N"
7701,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110836,314821662","514596,575781188","N"
7702,2,1,1,0,1,0,1,7,0,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,"110591,416915267","514773,501890668","N"
7703,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110985,721721781","514459,400605109","N"
7704,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110925,134","516609,906","N"
7705,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"110864,374","517341,007","N"
7706,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"110673,5",517509,"N"
7707,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"110596,756","516991,41","N"
7708,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110778,869504831","517603,565247584","N"
7709,1,0,1,0,1,0,1,4,1,3,0,1,2,1,0,0,0,0,0,3,0,1,2,1,0,"111042,109561309","518637,633249435","N"
7710,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111190,457299846","518894,166833869","N"
7711,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"110672,949355024","522694,027821037","N"
7712,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"110976,446","526609,289","N"
7713,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110901,889935671","536209,190888019","N"
7715,2,0,2,0,0,2,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"110834,092","563780,481","N"
7716,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111485,621686376","472049,49440133","N"
